,X,collisions
400,400,"[0.10001250156269534, 0.1350168771096387, 0.11001375171896487, 0.10501312664083011, 0.13, 0.1175, 0.10251281410176272, 0.09001125140642581, 0.09001125140642581, 0.12251531441430179, 0.0750093761720215, 0.09751218902362796, 0.1075, 0.08501062632829104, 0.10001250156269534, 0.12751593949243656, 0.10751343917989749, 0.09251156394549319, 0.1075, 0.09501187648456057]"
401,401,"[0.11472752213492954, 0.09228083302157376, 0.10973936899862825, 0.10724529243047762, 0.07482229704451927, 0.11971567527123082, 0.12967581047381546, 0.10225713929417633, 0.13218605811198403, 0.09228083302157376, 0.10724529243047762, 0.11722159870308019, 0.0947749095897244, 0.08978675645342311, 0.1122334455667789, 0.0823045267489712, 0.13218605811198403, 0.11472752213492954, 0.09976306272602568, 0.10475121586232697]"
402,402,"[0.0671725338972509, 0.12189054726368159, 0.10696517412935323, 0.11195422316208484, 0.10697847991043662, 0.08707550690384376, 0.12688145291702949, 0.10697847991043662, 0.12439358129120537, 0.11692996641373306, 0.12190570966538126, 0.09702699340714019, 0.09702699340714019, 0.11692996641373306, 0.09453912178131609, 0.10449060828461251, 0.09701492537313433, 0.11941783803955716, 0.1343450677945018, 0.09702699340714019]"
403,403,"[0.09678620176200521, 0.09926789924308227, 0.11167638664846755, 0.11662531017369727, 0.10423129420523639, 0.0918228067998511, 0.10174959672415933, 0.1091946891673905, 0.0918228067998511, 0.10174959672415933, 0.11912147909169872, 0.1141580841295446, 0.09430450428092815, 0.1141580841295446, 0.12160317657277578, 0.11912147909169872, 0.09926789924308227, 0.11167638664846755, 0.09430450428092815, 0.07692307692307693]"
404,404,"[0.09654660230226514, 0.10149771011263771, 0.10892437182819656, 0.12130214135412799, 0.09407104839707885, 0.09407104839707885, 0.09159549449189257, 0.11138613861386139, 0.08911994058670628, 0.10644881792301028, 0.10644881792301028, 0.1188265874489417, 0.10892437182819656, 0.10892437182819656, 0.11139992573338285, 0.12377769525931427, 0.10891089108910891, 0.10397326401782399, 0.10149771011263771, 0.10149771011263771]"
405,405,"[0.10371650821089023, 0.0962962962962963, 0.12100259291270528, 0.1456969996295839, 0.07408322015063588, 0.1061859488825781, 0.09877762686751451, 0.11358024691358025, 0.08643042350907519, 0.10124706753920237, 0.11112483022595382, 0.11606371156932954, 0.11359427089764168, 0.09630818619582665, 0.1185331522410174, 0.09630818619582665, 0.08889986418076305, 0.11359427089764168, 0.12098765432098765, 0.10865538955426596]"
406,406,"[0.11331444759206799, 0.1207045202611159, 0.09853430225397217, 0.08621751447222564, 0.10592437492302008, 0.11085109003571869, 0.10099765981032147, 0.07636408424682843, 0.09853430225397217, 0.11085109003571869, 0.08868087202857494, 0.09853430225397217, 0.13793103448275862, 0.08868087202857494, 0.08621751447222564, 0.1231678778174652, 0.10346101736667077, 0.10346101736667077, 0.09360758714127355, 0.10099765981032147]"
407,407,"[0.11795060818282345, 0.09337756481140189, 0.11057869517139697, 0.13023712986853422, 0.10812139083425482, 0.14252365155424498, 0.09583486914854404, 0.11795060818282345, 0.10812139083425482, 0.11057869517139697, 0.08354834746283327, 0.10566408649711266, 0.08846295613711758, 0.13760904287996067, 0.1032067821599705, 0.11057869517139697, 0.10074947782282835, 0.09582309582309582, 0.10566408649711266, 0.09336609336609336]"
408,408,"[0.12256403971074886, 0.107856354945459, 0.09805123176859909, 0.08824610859173919, 0.11275891653388896, 0.12011275891653389, 0.09559995097438412, 0.10295379335702905, 0.11521019732810393, 0.12256403971074886, 0.11521019732810393, 0.09559995097438412, 0.13727172447603872, 0.09805123176859909, 0.10295379335702905, 0.1176614781223189, 0.10540507415124402, 0.1176614781223189, 0.08824610859173919, 0.09805123176859909]"
409,409,"[0.09536618168480254, 0.10270204181440273, 0.08803032155520235, 0.11737376207360313, 0.1222643354933366, 0.12469437652811736, 0.09292089497493582, 0.09292089497493582, 0.09781146839466927, 0.10514732852426947, 0.10270204181440273, 0.11003790194400294, 0.08803032155520235, 0.10270204181440273, 0.09047560826506908, 0.09292089497493582, 0.11003790194400294, 0.11981904878346986, 0.1149284753637364, 0.13449076904267027]"
410,410,"[0.0902549091352604, 0.09757287474082205, 0.10733016221490425, 0.0902549091352604, 0.0902549091352604, 0.1146481278204659, 0.09269423100378095, 0.0902549091352604, 0.10976948408342481, 0.11463414634146342, 0.0951335528723015, 0.08049762166117819, 0.11219512195121951, 0.09269423100378095, 0.12196609342602756, 0.1, 0.0853762653982193, 0.1146481278204659, 0.0853762653982193, 0.10976948408342481]"
411,411,"[0.09003528409782212, 0.0827250608272506, 0.11680253072149896, 0.12896946100498843, 0.11923591677819687, 0.12166930283489476, 0.08516851198442633, 0.09733544226791581, 0.10950237255140528, 0.13140284706168634, 0.10706898649470739, 0.10950237255140528, 0.0997688283246137, 0.09246867015452001, 0.11680253072149896, 0.08273512592772843, 0.12166930283489476, 0.10463560043800949, 0.1192214111922141, 0.12166930283489476]"
412,412,"[0.11894647408666101, 0.08981672533074402, 0.12865639033863333, 0.0970873786407767, 0.09224420439373711, 0.11409151596067484, 0.148076222842578, 0.10195412064570943, 0.12380143221264717, 0.10436893203883495, 0.08981672533074402, 0.0970873786407767, 0.13349514563106796, 0.09224420439373711, 0.08496176720475786, 0.0801068090787717, 0.12137395314965409, 0.10195412064570943, 0.1068090787716956, 0.10438159970870252]"
413,413,"[0.08959922508778302, 0.1210800339024095, 0.10655042983412036, 0.13559322033898305, 0.08959922508778302, 0.08233442305363846, 0.10412882915607216, 0.13560963797069864, 0.10653753026634383, 0.11623683254631312, 0.12350163458045768, 0.07749122169754208, 0.10170722847802398, 0.09443099273607748, 0.1210800339024095, 0.09202082576583122, 0.1186584332243613, 0.0944424264438794, 0.0944424264438794, 0.0944424264438794]"
414,414,"[0.11595603333735958, 0.10146152917018963, 0.09179852639207634, 0.10870878125377462, 0.11595603333735958, 0.08455127430849137, 0.13045053750452953, 0.12320328542094455, 0.10870878125377462, 0.10146152917018963, 0.10629303055924628, 0.0821256038647343, 0.11354028264283127, 0.12078753472641623, 0.12078753472641623, 0.10387727986471797, 0.10629303055924628, 0.10629303055924628, 0.10629303055924628, 0.11112453194830293]"
415,415,"[0.13253012048192772, 0.11567658754066755, 0.09398722737679238, 0.10603687191227859, 0.10361445783132531, 0.10361445783132531, 0.11808651644776479, 0.09639715628388963, 0.11326665863357031, 0.08685700518009878, 0.07951807228915662, 0.11326665863357031, 0.12049644535486204, 0.10362694300518134, 0.11808651644776479, 0.10603687191227859, 0.10603687191227859, 0.08675744065550066, 0.09157729846969515, 0.09880708519098687]"
416,416,"[0.11780262050727251, 0.09856953960812598, 0.10818608005769924, 0.12501502584445245, 0.1009736747205193, 0.10818608005769924, 0.12261089073205914, 0.11299435028248588, 0.0865488640461594, 0.11299435028248588, 0.1153984853948792, 0.09856953960812598, 0.10337780983291261, 0.11059021517009256, 0.09856953960812598, 0.09856953960812598, 0.10818608005769924, 0.13943983651881237, 0.07693232359658612, 0.09616540449573266]"
417,417,"[0.1295119318863173, 0.12711356277731142, 0.12231682455929968, 0.11512171723228205, 0.13430867010432906, 0.10552824079625854, 0.11750599520383694, 0.1295119318863173, 0.11272334812327617, 0.08393285371702638, 0.09353639525122917, 0.10551558752997602, 0.11272334812327617, 0.09113802614222329, 0.13430867010432906, 0.11272334812327617, 0.13430867010432906, 0.11272334812327617, 0.08394291881520566, 0.09113802614222329]"
418,418,"[0.11006101208278503, 0.1292020576623998, 0.09570522789807394, 0.09569377990430622, 0.11245364278023687, 0.10527575068788132, 0.10766838138533318, 0.11004784688995216, 0.10766838138533318, 0.08613470510826654, 0.09091996650317023, 0.08613470510826654, 0.11723890417514057, 0.09331259720062209, 0.12680942696494796, 0.12202416557004427, 0.10766838138533318, 0.0885273358057184, 0.09809785859552578, 0.10527575068788132]"
419,419,"[0.08592910848549946, 0.09547678720611051, 0.09786370688626328, 0.11218522496717985, 0.10025062656641603, 0.10741138560687433, 0.1097983052870271, 0.10502446592672157, 0.12173290368779091, 0.09786370688626328, 0.12173290368779091, 0.1097983052870271, 0.10502446592672157, 0.09786370688626328, 0.07876834944504117, 0.11217183770883055, 0.12171837708830549, 0.11218522496717985, 0.11695906432748537, 0.11457214464733262]"
420,420,"[0.09524943445648291, 0.09761904761904762, 0.11668055720919157, 0.12144302893201572, 0.06904761904761905, 0.14525538754613646, 0.12382426479342779, 0.10953684962495536, 0.09048696273365876, 0.09048696273365876, 0.1142993213477795, 0.12144302893201572, 0.10715561376354328, 0.11906179307060365, 0.09048696273365876, 0.10953684962495536, 0.13573044410048815, 0.12382426479342779, 0.1142993213477795, 0.1047743779021312]"
421,421,"[0.12590568951181852, 0.13303242665399692, 0.12828126855921132, 0.10926365795724466, 0.1235301104644257, 0.12828126855921132, 0.12828126855921132, 0.10214989903789048, 0.12828126855921132, 0.10214989903789048, 0.10214989903789048, 0.09739874094310488, 0.1235301104644257, 0.06889179237439126, 0.1164033733222473, 0.1187789523696401, 0.12590568951181852, 0.09502316189571208, 0.10690105713267609, 0.11163895486935867]"
422,422,"[0.12560729944306198, 0.12086740135087096, 0.12086740135087096, 0.13982699371963503, 0.11375755421258443, 0.12560729944306198, 0.10426540284360189, 0.10190780898210688, 0.11138760516648892, 0.10426540284360189, 0.11138760516648892, 0.10190780898210688, 0.10901765612039341, 0.10664770707429791, 0.11138760516648892, 0.09716791088991587, 0.09953785993601137, 0.11612750325867993, 0.10901765612039341, 0.11138760516648892]"
423,423,"[0.11585293769949166, 0.10403120936280884, 0.09457382669346258, 0.10875990069748197, 0.09457382669346258, 0.10166686369547227, 0.11585293769949166, 0.09930251802813571, 0.10403120936280884, 0.11821728336682823, 0.1063955550301454, 0.1134885920321551, 0.08748078969145288, 0.12294597470150136, 0.10166686369547227, 0.10875990069748197, 0.09693817236079914, 0.10875990069748197, 0.10875990069748197, 0.12294597470150136]"
424,424,"[0.10377358490566038, 0.089633211463616, 0.10850336124542989, 0.11793843613633684, 0.09435074890906947, 0.12029720485906358, 0.12737351102724379, 0.10142705507724968, 0.09670951763179621, 0.10142705507724968, 0.12264150943396226, 0.10142705507724968, 0.11322089869088336, 0.10378582379997642, 0.1297322797499705, 0.09670951763179621, 0.09435074890906947, 0.12501474230451703, 0.09198113207547169, 0.10614459252270315]"
425,425,"[0.11766090128250382, 0.09648193905165313, 0.09177550300035298, 0.1294269914107542, 0.06824332274385221, 0.09883515707730321, 0.10589481115425343, 0.09412872102600306, 0.0800094128721026, 0.13648664548770442, 0.10354159312860337, 0.10824802917990352, 0.11058823529411765, 0.1294269914107542, 0.11060124720555359, 0.12707377338510412, 0.11530768325685374, 0.10118837510295328, 0.12472055535945405, 0.09412872102600306]"
426,426,"[0.11034158938842586, 0.07512618851977931, 0.11973236295339829, 0.11268928277966897, 0.1267754431271276, 0.10095081582345346, 0.10564620260593967, 0.11973236295339829, 0.09860312243221035, 0.09390773564972414, 0.11268928277966897, 0.10799389599718277, 0.11034158938842586, 0.10095081582345346, 0.09860312243221035, 0.08686465547599484, 0.11268928277966897, 0.09625542904096725, 0.09156004225848104, 0.10564620260593967]"
427,427,"[0.13350509427333412, 0.11476753718233985, 0.09837217472771988, 0.1217941210914627, 0.10772833723653395, 0.13350509427333412, 0.10539875863684273, 0.107740953273217, 0.08666120154584846, 0.10305656400046843, 0.10071436936409416, 0.1358472889097084, 0.13348946135831383, 0.12413631572783698, 0.11945192645508841, 0.1217941210914627, 0.08900339618222275, 0.11945192645508841, 0.11008314790959128, 0.13350509427333412]"
428,428,"[0.11683607898118939, 0.10982591424231802, 0.11917280056081318, 0.11917280056081318, 0.11917280056081318, 0.12384624372006076, 0.1191588785046729, 0.08879542002570394, 0.11216263582194182, 0.11216263582194182, 0.10047902792382288, 0.10515247108307045, 0.12618296529968454, 0.09814230634419908, 0.12384624372006076, 0.11683607898118939, 0.10748919266269424, 0.10515247108307045, 0.10748919266269424, 0.10515247108307045]"
429,429,"[0.09791350973306913, 0.10257605781559623, 0.12122625014570462, 0.13055134631075882, 0.11889497610444108, 0.09091968760927847, 0.12122625014570462, 0.11889497610444108, 0.11423242802191398, 0.10956987993938687, 0.10257605781559623, 0.10956987993938687, 0.11656370206317752, 0.11889497610444108, 0.11423242802191398, 0.13055134631075882, 0.09325096165054202, 0.10956987993938687, 0.09090909090909091, 0.09325096165054202]"
430,430,"[0.10466333294569136, 0.10233748110245378, 0.13489940690777996, 0.10466333294569136, 0.1325581395348837, 0.11164088847540411, 0.10931503663216653, 0.12559599953482964, 0.11164088847540411, 0.1000116292592162, 0.11861844400511687, 0.12327014769159204, 0.09535992557274102, 0.11395348837209303, 0.1488545179672055, 0.10233748110245378, 0.11629259216187929, 0.13722525875101757, 0.10466333294569136, 0.0976857774159786]"
431,431,"[0.09745910198398886, 0.12530455969369997, 0.10674092122055923, 0.09977955679313145, 0.12762501450284255, 0.09513864717484627, 0.09977955679313145, 0.10906137602970183, 0.12298410488455737, 0.1160227404571296, 0.11136890951276102, 0.09977955679313145, 0.10674092122055923, 0.11138183083884441, 0.09977955679313145, 0.10442046641141664, 0.1136890951276102, 0.10674092122055923, 0.10210001160227404, 0.11138183083884441]"
432,432,"[0.11112397268202338, 0.10649380715360574, 0.09723347609677047, 0.090288227804144, 0.11112397268202338, 0.10416666666666667, 0.13194444444444445, 0.12732955203148513, 0.11806922097464985, 0.11112397268202338, 0.1134390554462322, 0.12732955203148513, 0.09491839333256163, 0.10649380715360574, 0.10880888991781457, 0.08102789674730872, 0.13195971755990277, 0.11112397268202338, 0.09491839333256163, 0.12964463479569394]"
433,433,"[0.11779651229934172, 0.11778290993071594, 0.10162836355237326, 0.10393809908765446, 0.12010624783462294, 0.15013280979327867, 0.11779651229934172, 0.10624783462293567, 0.11317704122877931, 0.09469915694652963, 0.12241598336990414, 0.1339646610463102, 0.11086730569349809, 0.08776995034068599, 0.11548677676406051, 0.11317704122877931, 0.10393809908765446, 0.09469915694652963, 0.08546021480540478, 0.09007968587596721]"
434,434,"[0.1152073732718894, 0.10830740868763683, 0.0967853439336329, 0.12904712524484388, 0.10830740868763683, 0.10139416983523447, 0.0967853439336329, 0.11061182163843761, 0.1267427122940431, 0.08756769213042977, 0.11982947344164074, 0.09448093098283213, 0.1152073732718894, 0.10600299573683604, 0.0990897568844337, 0.09217651803203133, 0.10369858278603526, 0.11982947344164074, 0.13365595114644543, 0.0967853439336329]"
435,435,"[0.12415220140246006, 0.13334866076560525, 0.10344827586206896, 0.12415220140246006, 0.12185308656167376, 0.12185308656167376, 0.11035751235774227, 0.0942637084722382, 0.0896654787906656, 0.09886193815381078, 0.12185308656167376, 0.10346016783538338, 0.10116105299459709, 0.12875043108403264, 0.12875043108403264, 0.1310344827586207, 0.09886193815381078, 0.09196459363145189, 0.11264367816091954, 0.13794689044717784]"
436,436,"[0.0940474825094621, 0.10551668769354283, 0.11010436976717514, 0.11698589287762358, 0.11698589287762358, 0.11698589287762358, 0.11927973391443973, 0.11010436976717514, 0.09862385321100918, 0.11010436976717514, 0.12155963302752294, 0.11927973391443973, 0.11927973391443973, 0.09634132354627824, 0.1032228466567267, 0.13304278013533663, 0.13992430324578506, 0.12845509806170433, 0.12157357495125588, 0.11010436976717514]"
437,437,"[0.1075637944844948, 0.11442956860052637, 0.10765358654616176, 0.11214097722851585, 0.125872525460579, 0.1167181599725369, 0.08696647213640005, 0.07780320366132723, 0.13731548232063165, 0.1075637944844948, 0.125872525460579, 0.12356979405034325, 0.11214097722851585, 0.11214097722851585, 0.12358393408856849, 0.11442956860052637, 0.08010069802036847, 0.13044970820460006, 0.1327382995766106, 0.10298661174047374]"
438,438,"[0.09133462724055258, 0.1278684781367736, 0.11873501541271834, 0.10731818700764928, 0.11416828405069072, 0.09818472428359402, 0.12101838109373216, 0.10046808996460783, 0.1118849183696769, 0.1301518438177874, 0.13700194086082887, 0.15070213494691176, 0.13013698630136986, 0.11873501541271834, 0.12330174677474598, 0.11416828405069072, 0.11416828405069072, 0.1575522319899532, 0.12330174677474598, 0.0959013586025802]"
